Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_1of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_2of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_3of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_4of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_5of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_6of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_7of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_8of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_9of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_10of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_11of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_12of12,ImageNumber,ObjectNumber,subject,label,peak,slope
0.932314653974441,0.5947062888827869,0.7119173551438727,0.23046290447677623,-0.3023632865992621,-0.5279261533316754,-0.4402305154776907,0.2069586039946432,-0.2371353961535829,1.0193017781025624,0.3759966136020549,2.0208571646133557,7,3,100,SZ,5.0,0.4096859273082327
0.5538937164379455,0.13871259863978025,-0.12492144287814745,0.4194584154416489,0.20009963496188302,-0.828551447830298,-1.1650865774691899,-0.06420065037643564,-0.09055338647669059,-0.744627954578855,-0.5481210540213992,-0.4852812160787708,7,6,100,SZ,6.0,0.08625468053784982
-1.9666090631818929,-0.5176680399063391,-1.391695587061949,-0.50576491991499,-0.9346459716996407,-0.08565616141059214,0.37349209008707995,1.422706818984735,1.959112065759555,1.700298165990474,2.369056504581949,1.6692622458238189,8,4,100,SZ,0.0,0.3264574170559041
-0.4298024665305019,-0.5415107072465599,-0.017400487072553365,0.6658019835662738,0.2633487409735769,-0.6730040044816017,-0.7337995738149671,0.7636477357168129,1.8732364010132796,1.0618130434272077,-0.5496563495973334,-0.03449994019432372,8,5,100,SZ,8.0,-0.5686787311352681
-0.3978081953246492,0.8475607380128674,1.8696831869358228,1.2440259596808687,1.059202028167475,0.7997035723815084,-0.4825597792850484,-0.5931274143810353,-0.48558813582341526,0.3417414535003005,0.39152172413720354,0.34530607814788455,8,6,100,SZ,7.0,0.25801101659174164
-0.6880502386616497,0.059877929482664856,-0.5732895268522832,-0.3365873565209894,-0.15054552270310964,0.26963785146059954,0.1760379507223747,1.3841485928986155,1.71991640687072,0.9272969745375051,1.4391584069106584,0.5670763688654623,8,7,100,SZ,8.0,-0.2830668335216881
0.2650649145913119,3.1181104630380703,1.3297874724914733,1.3820844226151074,-0.06013221440423682,-0.6446424346677359,-0.19409765861686296,1.4985717302565174,1.2277577749428006,1.7030581744227713,0.7364726285588521,0.17562200428064767,9,2,100,SZ,5.0,0.12752670424051726
0.5310764629187351,0.11450524599011094,-1.19676019876123,-1.742781369892867,-1.451086811079355,-1.080168629686853,-1.418753921061356,-0.8104704922054728,-0.2682633071737582,0.5701681703886063,1.6552867898481232,2.348293620222483,9,3,100,SZ,3.0,0.5035334459040597
0.10797668759631494,-0.753783093598983,-1.0346135704779105,-0.39929002587386425,0.021438816138911944,-0.5284406767836943,-0.6802806259420237,-0.6970909385583511,-0.04360585036437315,-1.0931329045366696,-1.1150142715253528,0.4320497662779148,9,4,100,SZ,0.0,0.0
-0.8877288608453007,0.17577250222890814,0.3750219000997402,0.4962160777991363,0.7608164065167318,1.1559844243293182,0.5970227691343661,0.6660015547159749,0.1673618585312698,1.7326091144012268,1.1664433326255037,0.7183157512113792,9,6,100,SZ,0.0,0.13690082628885367
-1.5842095005219294,-0.48002058326032326,-0.5365216986508873,-0.7016502137957688,-0.8759007179093018,-0.8644665416974259,0.18926282615444293,1.2426916367652172,0.24737862549299744,0.15158685003845265,-0.7478520264763311,-0.8706232012330699,9,7,100,SZ,7.0,-0.4329831995197173
1.4437897564160578,1.2830432740712294,-0.08417492806588496,0.5892724258459708,0.7890891044201678,2.527363360272561,0.4789481159732081,-0.818956335730005,-2.2154825009441725,-2.0272767646974788,-0.8995185016705103,-0.9343050440869997,10,4,100,SZ,8.0,0.367467342855385
1.1237650927909604,0.06353771323660243,0.559324510836412,0.45547268588715434,-0.5805580693158439,-0.409975005980186,-0.5363043188304815,-1.045545256019305,-0.5125773639586145,0.18970235200748642,0.3433184823744455,-0.48352344952609944,10,5,100,SZ,7.0,0.09024014560034019
1.5786554824664933,0.29147841317842477,-0.15549222272659344,1.101087996465122,2.1078293812118027,0.29953898175177657,-0.3548345963885916,-0.5179109916196195,-0.38095619315614593,-1.059413451217309,-0.8196658046610439,0.30350777903249254,10,6,100,SZ,0.0,-0.11728399665326358
1.2115245989143713,0.8067858123611297,0.7435078316055577,0.19710500767456887,-0.8282855839260275,-0.8340976443417364,-0.4943974160490434,-1.2067651988390535,-1.250580180225322,-0.4801279024305873,1.6766654115720554,0.8318889428732883,10,7,100,SZ,8.0,0.7299570434682704
4.187840054535999,7.65125751324341,7.111988286274673,1.6200318765406132,1.5720732514270197,3.922212847585578,2.0812749126445653,1.320906240708321,1.434487994252129,2.609940681795602,0.9815482600785599,-0.2778788925922217,11,2,100,SZ,1.0,-0.8678068809828006
-1.3635628153907278,1.5063294806615855,0.15125346389049305,1.1186125467253367,-0.8995027559359354,0.12437041475961495,-1.1376507654655628,-1.2439638929678347,1.568581885408879,2.351561044037622,0.7646907904775488,0.8126123548359271,11,3,100,SZ,9.0,-0.6142984866526909
-1.8975570025264854,-0.67579702150321,-0.4987434626738217,-0.5837205283786118,-0.23586636530353666,-0.9724895404263383,-1.0767518571258197,0.864621915249166,-0.0671413711274594,0.1512842906593183,0.07754474332166866,0.2463238712470237,11,5,100,SZ,8.0,-0.06108834314608963
0.1556403917191509,-0.26397765020123215,-0.29329659830734817,-0.2377213260769093,-0.090903314092927,0.15174366108170234,-0.47924446979360036,-0.9269826258815228,-0.7723641158766628,0.548374997118616,-1.2985489208222836,-0.10269263704381976,11,6,100,SZ,7.0,0.17151434223432482
1.701982513745309,0.07420934764478809,0.6610531435648689,-0.472178365988798,0.9800362902017618,0.7036808738685164,0.24678847919827787,-0.4480915279748982,0.92498198280685,1.1215512522559465,0.8099742107594251,1.251518784825317,11,7,100,SZ,2.0,0.14314439257838865
1.1297777586497282,0.8179178311109113,-0.1002363973719677,0.27242108892419825,0.2412103375779646,-0.08574243862533731,0.16200162559304213,1.0680236716064573,2.09216193689294,2.0250515441021277,1.4553150848236596,1.6201170607001134,12,4,100,SZ,9.0,-0.1793050306276881
-0.48729322700567984,0.39934858386155586,0.14992141127079217,-0.21192618674061395,-0.05254155829040338,0.25519086330450963,1.5840951929832665,1.3295622350782534,2.169647275174266,1.923126125793878,0.5999763317398255,-0.32056267488573265,12,5,100,SZ,8.0,-0.7744607047515141
